path,type,size_bytes,target_membership,primary_symbols,status,reference_count,referenced_by,public_relevance,deletion_risk,reorg_candidate,notes
OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,Swift Source,70175,"OpenIntelligence, OpenIntelligenceEngine","struct SpecificationExtractionResult, enum SpecificationExtractionFailure, struct AnswerCandidate, struct QueryEntities",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Document/Analysis/SpecificationDetector.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct SpecificationExtractionResult, enum SpecificationExtractionFailure, struct AnswerCandidate. It is referenced in 2 other source files."
OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,Swift Source,23037,"OpenIntelligence, OpenIntelligenceEngine","class ContextualCompressionService, struct Config, struct CompressionResult, extension ContextualCompressionService, struct GroundingVerification...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class ContextualCompressionService, struct Config, struct CompressionResult. It is referenced in 1 other source files."
OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,Swift Source,56326,"OpenIntelligence, OpenIntelligenceEngine","struct CorpusVocabulary, enum QueryIntent, enum AnswerIntent, class QueryEnhancementService, extension CorpusVocabulary",SHIPPED_USER_FACING,4,"OpenIntelligence/Services/Agentic/AgenticOrchestrator.swift, OpenIntelligence/Services/Query/Analysis/QueryProfileService.swift, OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct CorpusVocabulary, enum QueryIntent, enum AnswerIntent. It is referenced in 4 other source files."
OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,Swift Source,10882,"OpenIntelligence, OpenIntelligenceEngine","class HyDEService, struct Config, struct HyDEResult, enum HyDEError, extension HyDEService",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class HyDEService, struct Config, struct HyDEResult. It is referenced in 1 other source files."
OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,Swift Source,16460,"OpenIntelligence, OpenIntelligenceEngine","struct ConversationTurn, struct RewrittenQuery, enum SemanticIntent, class QueryRewriterService, enum AmbiguityType...",SHIPPED_USER_FACING,2,"OpenIntelligence/Features/Chat/Conversation/ChatScreen.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct ConversationTurn, struct RewrittenQuery, enum SemanticIntent. It is referenced in 2 other source files."
OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,Swift Source,10526,"OpenIntelligence, OpenIntelligenceEngine","enum QueryType, struct QueryClassification, extension QueryRouterService",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Query/Analysis/QueryProfileService.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum QueryType, struct QueryClassification, extension QueryRouterService. It is referenced in 2 other source files."
OpenIntelligence/Services/Query/UX/SmartReplyService.swift,Swift Source,21070,"OpenIntelligence, OpenIntelligenceEngine","struct SmartReply, enum SmartReplyCategory",SHIPPED_USER_FACING,1,OpenIntelligence/Features/Chat/Conversation/ChatScreen.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct SmartReply, enum SmartReplyCategory. It is referenced in 1 other source files."
OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,Swift Source,172841,"OpenIntelligence, OpenIntelligenceEngine","struct SuggestedQuestionList, enum QuestionCategory, struct SuggestedQuestion, struct CachedEntry, enum TimeoutError...",SHIPPED_USER_FACING,3,"OpenIntelligence/App/ContentView.swift, OpenIntelligence/Features/Chat/Conversation/ChatScreen.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct SuggestedQuestionList, enum QuestionCategory, struct SuggestedQuestion. It is referenced in 3 other source files."
OpenIntelligence/Services/RAG/Evidence/VisualEvidenceSource.swift,Swift Source,1118,"OpenIntelligence, OpenIntelligenceEngine","struct VisualEvidenceMetadata, struct VisualEvidenceSource",SHIPPED_USER_FACING,1,OpenIntelligence/Core/Models/ChatMessage.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct VisualEvidenceMetadata, struct VisualEvidenceSource. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,Swift Source,23680,"OpenIntelligence, OpenIntelligenceEngine","protocol ExtractiveQAService, struct ExtractionResult, struct ExtractiveModelInfo, enum QuestionType, enum ExtractiveQAServiceFactory",SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining protocol ExtractiveQAService, struct ExtractionResult, struct ExtractiveModelInfo. It is referenced in 0 other source files."
OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,Swift Source,10038,"OpenIntelligence, OpenIntelligenceEngine","struct ExtractiveSummary, struct SelectedSentence, extension ExtractiveSummarizationService",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct ExtractiveSummary, struct SelectedSentence, extension ExtractiveSummarizationService. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Orchestration/QueryRuntimeCoordinator.swift,Swift Source,11661,"OpenIntelligence, OpenIntelligenceEngine","enum QueryExecutionPath, struct QueryRuntimeContext, class QueryRuntimeCoordinator",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum QueryExecutionPath, struct QueryRuntimeContext, class QueryRuntimeCoordinator. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Orchestration/RAGEngine.swift,Swift Source,67357,"OpenIntelligence, OpenIntelligenceEngine",struct TokenizedInput,SHIPPED_USER_FACING,6,"OpenIntelligence/Services/Infrastructure/Configuration/LoggingConfiguration.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift, OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct TokenizedInput. It is referenced in 6 other source files."
OpenIntelligence/Services/RAG/Orchestration/RAGService+KnowledgeRetrievalEngine.swift,Swift Source,416,"OpenIntelligence, OpenIntelligenceEngine",extension RAGService,SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining extension RAGService. It is referenced in 0 other source files."
OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,Swift Source,825104,"OpenIntelligence, OpenIntelligenceEngine","extension Array, extension UUID, struct RetrievalLogEntry, struct RAGAuditFeatureFlags, struct RAGAuditSnapshot...",SHIPPED_USER_FACING,51,"OpenIntelligence/App/ContentView.swift, OpenIntelligence/App/DebugRAGValidationHarness.swift, OpenIntelligence/Core/Models/RAGQualityMode.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining extension Array, extension UUID, struct RetrievalLogEntry. It is referenced in 51 other source files."
OpenIntelligence/Services/RAG/Retrieval/ContainerVocabularyService.swift,Swift Source,14936,"OpenIntelligence, OpenIntelligenceEngine",struct ContainerVocabulary,SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct ContainerVocabulary. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Retrieval/ContextPackingService.swift,Swift Source,17334,"OpenIntelligence, OpenIntelligenceEngine","struct PackedContext, extension ContextPackingService",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/RAG/Orchestration/RAGService.swift, OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct PackedContext, extension ContextPackingService. It is referenced in 2 other source files."
OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,Swift Source,18937,"OpenIntelligence, OpenIntelligenceEngine","struct CrossReference, enum ReferenceType, struct ChunkGraphEdges",SHIPPED_USER_FACING,4,"OpenIntelligence/Services/Document/Chunking/SemanticChunker.swift, OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct CrossReference, enum ReferenceType, struct ChunkGraphEdges. It is referenced in 4 other source files."
OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,Swift Source,50251,"OpenIntelligence, OpenIntelligenceEngine","struct BM25Snapshot, struct BM25Scorer, class Storage, extension BM25Scorer, class HybridSearchService",SHIPPED_USER_FACING,5,"OpenIntelligence/Features/Documents/Settings/ContainerSettingsSheet+Sections.swift, OpenIntelligence/Services/RAG/Orchestration/RAGEngine.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct BM25Snapshot, struct BM25Scorer, class Storage. It is referenced in 5 other source files."
OpenIntelligence/Services/RAG/Retrieval/IterativeRetrievalService.swift,Swift Source,14854,"OpenIntelligence, OpenIntelligenceEngine","struct RetrievalIteration, struct IterativeRetrievalResult, struct IterativeRetrievalConfig, class IterativeRetrievalService, struct ConfidenceAssessment...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct RetrievalIteration, struct IterativeRetrievalResult, struct IterativeRetrievalConfig. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Retrieval/ParentDocumentService.swift,Swift Source,17266,"OpenIntelligence, OpenIntelligenceEngine","class ParentDocumentService, struct Config, struct ExpansionResult, struct SiblingGroup",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/RAG/Orchestration/RAGService.swift, OpenIntelligence/Services/RAG/Tuning/RetrievalPolicyService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class ParentDocumentService, struct Config, struct ExpansionResult. It is referenced in 2 other source files."
OpenIntelligence/Services/RAG/Retrieval/RAPTORSummaryRouter.swift,Swift Source,747,"OpenIntelligence, OpenIntelligenceEngine",class RAPTORSummaryRouter,SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class RAPTORSummaryRouter. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Safety/ConfidenceCalibrationService.swift,Swift Source,9458,"OpenIntelligence, OpenIntelligenceEngine","struct CalibrationParameters, struct CalibratedConfidence, enum ConfidenceLevel, struct ConfidenceComponents, class ConfidenceCalibrationService...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct CalibrationParameters, struct CalibratedConfidence, enum ConfidenceLevel. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Safety/DomainIsolationService.swift,Swift Source,14405,"OpenIntelligence, OpenIntelligenceEngine","enum DomainIsolationService, enum ScientificDomain, struct Classification, struct ClassifiedChunk, struct Assessment",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift, OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum DomainIsolationService, enum ScientificDomain, struct Classification. It is referenced in 2 other source files."
OpenIntelligence/Services/RAG/Safety/QualityAssuranceService.swift,Swift Source,36574,"OpenIntelligence, OpenIntelligenceEngine","struct RAGQualityMetrics, struct RAGBenchmarkCaseResult, enum QueryClass, struct RAGBenchmarkPipelineCensus, struct RAGBenchmarkSuiteResult...",SHIPPED_USER_FACING,1,OpenIntelligence/Features/Diagnostics/Validation/RAGAccuracyView.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct RAGQualityMetrics, struct RAGBenchmarkCaseResult, enum QueryClass. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Safety/SourceOnlyAnswerService.swift,Swift Source,48237,"OpenIntelligence, OpenIntelligenceEngine","struct SourceOnlyClaimDraft, struct SourceOnlyDomainBlockDraft, struct SourceOnlyAnswerDraft, struct SourceOnlyClaimReview, struct SourceOnlyReviewBundle...",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct SourceOnlyClaimDraft, struct SourceOnlyDomainBlockDraft, struct SourceOnlyAnswerDraft. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Safety/VerificationGateService.swift,Swift Source,70289,"OpenIntelligence, OpenIntelligenceEngine","struct RAGVerificationResult, struct GateResult, struct ClaimResult, enum Verdict, enum VerificationGate...",SHIPPED_USER_FACING,2,"OpenIntelligence/Features/Chat/Response/AnswerIntelligenceView.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct RAGVerificationResult, struct GateResult, struct ClaimResult. It is referenced in 2 other source files."
OpenIntelligence/Services/RAG/Tuning/AgenticPolicyService.swift,Swift Source,11414,"OpenIntelligence, OpenIntelligenceEngine","enum AgenticRetrievalQuality, struct AgenticReasoningPolicy, enum AgenticPolicyService",SHIPPED_USER_FACING,1,OpenIntelligence/Services/Agentic/AgenticOrchestrator.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum AgenticRetrievalQuality, struct AgenticReasoningPolicy, enum AgenticPolicyService. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Tuning/AutoTuneService.swift,Swift Source,2127,"OpenIntelligence, OpenIntelligenceEngine",enum AutoTuneService,SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum AutoTuneService. It is referenced in 0 other source files."
OpenIntelligence/Services/RAG/Tuning/ConfidencePolicyService.swift,Swift Source,3751,"OpenIntelligence, OpenIntelligenceEngine","struct QueryConfidencePolicy, enum ConfidencePolicyService",SHIPPED_USER_FACING,1,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct QueryConfidencePolicy, enum ConfidencePolicyService. It is referenced in 1 other source files."
OpenIntelligence/Services/RAG/Tuning/EvidenceScoringPolicyService.swift,Swift Source,17164,"OpenIntelligence, OpenIntelligenceEngine",enum EvidenceScoringPolicyService,SHIPPED_USER_FACING,3,"OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift, OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining enum EvidenceScoringPolicyService. It is referenced in 3 other source files."
OpenIntelligence/Services/RAG/Tuning/RetrievalPolicyService.swift,Swift Source,6818,"OpenIntelligence, OpenIntelligenceEngine","struct RetrievalMetrics, struct RetrievalFilteringDecision, struct RetrievalCascadeDecision, enum AgenticRetrievalStage, enum RetrievalPolicyService",SHIPPED_USER_FACING,2,"OpenIntelligence/Services/Agentic/AgenticOrchestrator.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct RetrievalMetrics, struct RetrievalFilteringDecision, struct RetrievalCascadeDecision. It is referenced in 2 other source files."
OpenIntelligence/Services/Storage/DocumentationCacheService.swift,Swift Source,17030,OpenIntelligence,"struct CachedDocument, enum SourceType, struct for, struct CachedDocMetadata, struct for...",SHIPPED_USER_FACING,2,"OpenIntelligence/Features/Documents/Library/CachedDocsView.swift, Package.swift",High,High,,"Swift source file compiled in OpenIntelligence defining struct CachedDocument, enum SourceType, struct for. It is referenced in 2 other source files."
OpenIntelligence/Services/Storage/FullTextStorageService.swift,Swift Source,12596,"OpenIntelligence, OpenIntelligenceEngine",struct SearchMatch,SHIPPED_USER_FACING,4,"OpenIntelligence/Services/AIPlatform/AppleFoundationModels/FoundationModelToolRegistry.swift, OpenIntelligence/Services/Document/Processing/DocumentProcessor.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct SearchMatch. It is referenced in 4 other source files."
OpenIntelligence/Services/Storage/SQLiteFullTextService.swift,Swift Source,147149,"OpenIntelligence, OpenIntelligenceEngine","struct FTS5SearchResult, struct FTS5PatternCount, struct StructuredChunkMetadata, struct SQLiteChunk, struct PageSearchResult...",SHIPPED_USER_FACING,11,"OpenIntelligence/App/ContentView.swift, OpenIntelligence/Features/Database/DatabaseDashboardView.swift, OpenIntelligence/Features/Diagnostics/Validation/ChunkInspectorView.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining struct FTS5SearchResult, struct FTS5PatternCount, struct StructuredChunkMetadata. It is referenced in 11 other source files."
OpenIntelligence/Services/VectorStore/BNNSVectorDatabase.swift,Swift Source,33219,"OpenIntelligence, OpenIntelligenceEngine",,SHIPPED_USER_FACING,5,"OpenIntelligence/Services/Infrastructure/Monitoring/DeviceCapabilityService.swift, OpenIntelligence/Services/Infrastructure/Storage/WorkspaceSyncService.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine. It is referenced in 5 other source files."
OpenIntelligence/Services/VectorStore/VectorDatabase.swift,Swift Source,15544,"OpenIntelligence, OpenIntelligenceEngine","protocol VectorDatabase, protocol methods, extension VectorDatabase, struct VectorDatabaseStats, class InMemoryVectorDatabase...",SHIPPED_USER_FACING,8,"OpenIntelligence/Features/Diagnostics/Validation/CoreValidationView.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift, OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift...",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining protocol VectorDatabase, protocol methods, extension VectorDatabase. It is referenced in 8 other source files."
OpenIntelligence/Services/VectorStore/VectorStoreRouter.swift,Swift Source,7294,"OpenIntelligence, OpenIntelligenceEngine",class VectorStoreRouter,SHIPPED_USER_FACING,2,"OpenIntelligence/Services/RAG/Orchestration/RAGService.swift, OpenIntelligence/Services/VectorStore/BNNSVectorDatabase.swift",High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class VectorStoreRouter. It is referenced in 2 other source files."
OpenIntelligence/Services/VectorStore/VecturaVectorDatabase.swift,Swift Source,7516,"OpenIntelligence, OpenIntelligenceEngine","class VecturaVectorDatabase, class VecturaVectorDatabase",SHIPPED_USER_FACING,1,OpenIntelligence/Services/VectorStore/VectorStoreRouter.swift,High,High,,"Swift source file compiled in OpenIntelligence, OpenIntelligenceEngine defining class VecturaVectorDatabase, class VecturaVectorDatabase. It is referenced in 1 other source files."
OpenIntelligence/UI/Components/CloudConsentPromptView.swift,Swift Source,10792,OpenIntelligence,"struct CloudConsentPromptView, struct ConsentFeatureRow, struct ConsentDetailRow",SHIPPED_USER_FACING,1,OpenIntelligence/Features/Chat/Conversation/ChatScreen.swift,High,High,,"Swift source file compiled in OpenIntelligence defining struct CloudConsentPromptView, struct ConsentFeatureRow, struct ConsentDetailRow. It is referenced in 1 other source files."
OpenIntelligence/UI/Components/InfoButtonView.swift,Swift Source,1039,OpenIntelligence,struct InfoButtonView,SHIPPED_USER_FACING,2,"OpenIntelligence/Features/Telemetry/Visualizations/Embedding3DView.swift, OpenIntelligence/Features/Telemetry/Visualizations/VisualizationsView.swift",High,High,,Swift source file compiled in OpenIntelligence defining struct InfoButtonView. It is referenced in 2 other source files.
OpenIntelligence/UI/Components/IngestionQueueOverlay.swift,Swift Source,66348,OpenIntelligence,"struct IngestionConsoleView, struct IngestionConsoleLogRow, struct AggregatedMetrics, struct IngestionQueueOverlay, struct IngestionQueueRow...",SHIPPED_USER_FACING,2,"OpenIntelligence/Features/Chat/Conversation/ChatScreen.swift, OpenIntelligence/Features/Documents/Library/DocumentLibraryView.swift",High,High,,"Swift source file compiled in OpenIntelligence defining struct IngestionConsoleView, struct IngestionConsoleLogRow, struct AggregatedMetrics. It is referenced in 2 other source files."
OpenIntelligence/UI/Components/ModelStatusIndicator.swift,Swift Source,11983,OpenIntelligence,"struct ModelStatusIndicator, struct DetailRow, struct BulletPoint, struct ModelQuickSelector, struct QuickModelPickerSheet",SHIPPED_USER_FACING,1,OpenIntelligence/Features/Chat/Conversation/ChatScreen.swift,High,High,,"Swift source file compiled in OpenIntelligence defining struct ModelStatusIndicator, struct DetailRow, struct BulletPoint. It is referenced in 1 other source files."
OpenIntelligence/UI/DesignSystem/SurfaceCard.swift,Swift Source,3013,OpenIntelligence,"struct SurfaceCard, struct SectionHeader, struct SectionFooter",SHIPPED_USER_FACING,5,"OpenIntelligence/Features/Diagnostics/Monitoring/BackendHealthDiagnosticsView.swift, OpenIntelligence/Features/Diagnostics/Validation/ContainerScopingSelfTestsView.swift, OpenIntelligence/Features/Diagnostics/Validation/RAGPipelineAuditView.swift...",High,High,,"Swift source file compiled in OpenIntelligence defining struct SurfaceCard, struct SectionHeader, struct SectionFooter. It is referenced in 5 other source files."
OpenIntelligence/UI/DesignSystem/Theme.swift,Swift Source,26668,OpenIntelligence,"enum DSColors, enum DSTypography, enum DSSpacing, enum DSCorners, enum DSShadows...",SHIPPED_USER_FACING,0,,High,High,,"Swift source file compiled in OpenIntelligence defining enum DSColors, enum DSTypography, enum DSSpacing. It is referenced in 0 other source files."
OpenIntelligence/swift-transformers/.git-blame-ignore-revs,Unknown / Other,81,OpenIntelligence,,RESOURCE_ONLY,0,,Low,High,,Repository asset: OpenIntelligence/swift-transformers/.git-blame-ignore-revs classified as RESOURCE_ONLY.
OpenIntelligence/swift-transformers/.github/workflows/ci.yml,YAML Config,1736,OpenIntelligence,,RESOURCE_ONLY,0,,Low,High,,Repository asset: OpenIntelligence/swift-transformers/.github/workflows/ci.yml classified as RESOURCE_ONLY.
OpenIntelligence/swift-transformers/.gitignore,Unknown / Other,219,OpenIntelligence,,RESOURCE_ONLY,0,,Low,High,,Repository asset: OpenIntelligence/swift-transformers/.gitignore classified as RESOURCE_ONLY.
OpenIntelligence/swift-transformers/.spi.yml,YAML Config,98,OpenIntelligence,,RESOURCE_ONLY,0,,Low,High,,Repository asset: OpenIntelligence/swift-transformers/.spi.yml classified as RESOURCE_ONLY.
OpenIntelligence/swift-transformers/.swift-format,Unknown / Other,2905,OpenIntelligence,,RESOURCE_ONLY,0,,Low,High,,Repository asset: OpenIntelligence/swift-transformers/.swift-format classified as RESOURCE_ONLY.
OpenIntelligence/swift-transformers/LICENSE,Unknown / Other,11347,OpenIntelligence,,RESOURCE_ONLY,0,,Low,High,,Repository asset: OpenIntelligence/swift-transformers/LICENSE classified as RESOURCE_ONLY.
OpenIntelligence/swift-transformers/Package.swift,Swift Source,1484,OpenIntelligence,,SHIPPED_USER_FACING,3,"OpenIntelligence/Core/Models/LLMModel.swift, OpenIntelligence/Services/RAG/Orchestration/RAGService.swift, Package.swift",High,High,,Swift source file compiled in OpenIntelligence. It is referenced in 3 other source files.
OpenIntelligence/swift-transformers/README.md,Markdown Document,6878,OpenIntelligence,,RESOURCE_ONLY,0,,High,High,,Documentation markdown file detailing repository features or architecture: OpenIntelligence/swift-transformers/README.md.
OpenIntelligence/swift-transformers/Sources/Generation/Decoders.swift,Swift Source,2471,OpenIntelligence,,SHIPPED_USER_FACING,1,OpenIntelligence/swift-transformers/Sources/Tokenizers/Decoder.swift,High,High,,Swift source file compiled in OpenIntelligence. It is referenced in 1 other source files.
OpenIntelligence/swift-transformers/Sources/Generation/Generation.swift,Swift Source,7595,OpenIntelligence,"enum GenerationMode, protocol Generation, extension Generation, extension Generation",SHIPPED_USER_FACING,28,"OpenIntelligence/Core/Models/ThinkingEvent.swift, OpenIntelligence/Features/Chat/Conversation/ChatScreen.swift, OpenIntelligence/Features/Chat/Response/AnswerIntelligenceView.swift...",High,High,,"Swift source file compiled in OpenIntelligence defining enum GenerationMode, protocol Generation, extension Generation. It is referenced in 28 other source files."
OpenIntelligence/swift-transformers/Sources/Generation/GenerationConfig.swift,Swift Source,4147,OpenIntelligence,"struct GenerationConfig, extension GenerationConfig, extension GenerationConfig",SHIPPED_USER_FACING,3,"OpenIntelligence/swift-transformers/Sources/Generation/Generation.swift, OpenIntelligence/swift-transformers/Sources/Models/LanguageModel.swift, OpenIntelligence/swift-transformers/Sources/Models/LanguageModelTypes.swift",High,High,,"Swift source file compiled in OpenIntelligence defining struct GenerationConfig, extension GenerationConfig, extension GenerationConfig. It is referenced in 3 other source files."
OpenIntelligence/swift-transformers/Sources/Generation/LogitsWarper/LogitsProcessor.swift,Swift Source,2946,OpenIntelligence,"class for, protocol LogitsProcessor, class provides, struct LogitsProcessorList",SHIPPED_USER_FACING,6,"OpenIntelligence/swift-transformers/Sources/Generation/Generation.swift, OpenIntelligence/swift-transformers/Sources/Generation/LogitsWarper/MinPLogitsWarper.swift, OpenIntelligence/swift-transformers/Sources/Generation/LogitsWarper/RepetitionPenaltyLogitsProcessor.swift...",High,High,,"Swift source file compiled in OpenIntelligence defining class for, protocol LogitsProcessor, class provides. It is referenced in 6 other source files."
OpenIntelligence/swift-transformers/Sources/Generation/LogitsWarper/MinPLogitsWarper.swift,Swift Source,4868,OpenIntelligence,struct MinPLogitsWarper,SHIPPED_USER_FACING,1,OpenIntelligence/swift-transformers/Sources/Generation/Generation.swift,High,High,,Swift source file compiled in OpenIntelligence defining struct MinPLogitsWarper. It is referenced in 1 other source files.
OpenIntelligence/swift-transformers/Sources/Generation/LogitsWarper/RepetitionPenaltyLogitsProcessor.swift,Swift Source,4197,OpenIntelligence,"enum LogitsProcessorError, struct RepetitionPenaltyLogitsProcessor",SHIPPED_USER_FACING,1,OpenIntelligence/swift-transformers/Sources/Generation/Generation.swift,High,High,,"Swift source file compiled in OpenIntelligence defining enum LogitsProcessorError, struct RepetitionPenaltyLogitsProcessor. It is referenced in 1 other source files."
OpenIntelligence/swift-transformers/Sources/Generation/LogitsWarper/TemperatureLogitsWarper.swift,Swift Source,1446,OpenIntelligence,struct TemperatureLogitsWarper,SHIPPED_USER_FACING,4,"OpenIntelligence/swift-transformers/Sources/Generation/Generation.swift, OpenIntelligence/swift-transformers/Sources/Generation/LogitsWarper/MinPLogitsWarper.swift, OpenIntelligence/swift-transformers/Sources/Generation/LogitsWarper/TopKLogitsWarper.swift...",High,High,,Swift source file compiled in OpenIntelligence defining struct TemperatureLogitsWarper. It is referenced in 4 other source files.
