entity_name,entity_kind,file_path,approximate_line_range,category,architecture_relevance,inspected,evidence_level,confidence,evidence_source,evidence_command_or_file,verification_notes
PromptEvalSuiteResult,struct,OpenIntelligence/Services/LLM/PromptEvaluationService.swift,53-61,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/LLM/PromptEvaluationService.swift,scan_codebase.py,Swift struct parser match
PromptEvaluationService,actor,OpenIntelligence/Services/LLM/PromptEvaluationService.swift,64-351,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/LLM/PromptEvaluationService.swift,scan_codebase.py,Swift actor parser match
PromptEvalError,enum,OpenIntelligence/Services/LLM/PromptEvaluationService.swift,355-365,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/LLM/PromptEvaluationService.swift,scan_codebase.py,Swift enum parser match
GroundedPromptMode,enum,OpenIntelligence/Services/Query/Analysis/GroundedAnswerPolicy.swift,3-6,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/GroundedAnswerPolicy.swift,scan_codebase.py,Swift enum parser match
GroundedAnswerPolicy,struct,OpenIntelligence/Services/Query/Analysis/GroundedAnswerPolicy.swift,8-67,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/GroundedAnswerPolicy.swift,scan_codebase.py,Swift struct parser match
QueryComplexityResult,struct,OpenIntelligence/Services/Query/Analysis/QueryComplexityAnalyzer.swift,13-29,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryComplexityAnalyzer.swift,scan_codebase.py,Swift struct parser match
QueryComplexity,enum,OpenIntelligence/Services/Query/Analysis/QueryComplexityAnalyzer.swift,19-23,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryComplexityAnalyzer.swift,scan_codebase.py,Swift enum parser match
InferredMode,enum,OpenIntelligence/Services/Query/Analysis/QueryComplexityAnalyzer.swift,25-28,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryComplexityAnalyzer.swift,scan_codebase.py,Swift enum parser match
QueryComplexityAnalyzer,class,OpenIntelligence/Services/Query/Analysis/QueryComplexityAnalyzer.swift,32-253,Model,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryComplexityAnalyzer.swift,scan_codebase.py,Swift class parser match
QueryExecutionMode,enum,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,7-23,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,scan_codebase.py,Swift enum parser match
QueryExecutionPlan,struct,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,25-44,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,scan_codebase.py,Swift struct parser match
QueryExecutionPlannerService,class,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,46-313,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,scan_codebase.py,Swift class parser match
QueryExecutionPlannerService,extension,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,317-419,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,scan_codebase.py,Swift extension parser match
GuidedQueryExecutionPlan,struct,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,319-328,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryExecutionPlannerService.swift,scan_codebase.py,Swift struct parser match
QueryProfile,struct,OpenIntelligence/Services/Query/Analysis/QueryProfileService.swift,12-35,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryProfileService.swift,scan_codebase.py,Swift struct parser match
QueryProfileService,class,OpenIntelligence/Services/Query/Analysis/QueryProfileService.swift,38-115,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/QueryProfileService.swift,scan_codebase.py,Swift class parser match
SpecificationExtractionResult,struct,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,27-66,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,scan_codebase.py,Swift struct parser match
SpecificationExtractionFailure,enum,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,69-84,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,scan_codebase.py,Swift enum parser match
SpecificationExtractor,actor,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,90-1549,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,scan_codebase.py,Swift actor parser match
AnswerCandidate,struct,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,379-388,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,scan_codebase.py,Swift struct parser match
QueryEntities,struct,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,1404-1413,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Analysis/SpecificationExtractor.swift,scan_codebase.py,Swift struct parser match
ContextualCompressionService,class,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,21-346,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,scan_codebase.py,Swift class parser match
Config,struct,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,23-73,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,scan_codebase.py,Swift struct parser match
CompressionResult,struct,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,349-441,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,scan_codebase.py,Swift struct parser match
ContextualCompressionService,extension,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,445-537,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,scan_codebase.py,Swift extension parser match
GroundingVerification,struct,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,540-558,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,scan_codebase.py,Swift struct parser match
Status,enum,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,541-547,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/ContextualCompressionService.swift,scan_codebase.py,Swift enum parser match
CorpusVocabulary,struct,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,12-21,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,scan_codebase.py,Swift struct parser match
QueryIntent,enum,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,24-51,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,scan_codebase.py,Swift enum parser match
AnswerIntent,enum,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,57-159,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,scan_codebase.py,Swift enum parser match
QueryEnhancementService,class,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,165-1070,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,scan_codebase.py,Swift class parser match
CorpusVocabulary,extension,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,1074-1235,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Enhancement/QueryEnhancementService.swift,scan_codebase.py,Swift extension parser match
HyDEService,class,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,22-234,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,scan_codebase.py,Swift class parser match
Config,struct,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,34-55,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,scan_codebase.py,Swift struct parser match
HyDEResult,struct,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,237-248,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,scan_codebase.py,Swift struct parser match
HyDEError,enum,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,251-266,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,scan_codebase.py,Swift enum parser match
HyDEService,extension,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,270-307,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/HyDEService.swift,scan_codebase.py,Swift extension parser match
ConversationTurn,struct,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,19-23,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,scan_codebase.py,Swift struct parser match
RewrittenQuery,struct,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,26-35,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,scan_codebase.py,Swift struct parser match
SemanticIntent,enum,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,38-49,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,scan_codebase.py,Swift enum parser match
QueryRewriterService,class,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,57-440,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,scan_codebase.py,Swift class parser match
AmbiguityType,enum,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,137-142,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,scan_codebase.py,Swift enum parser match
QueryRewriterError,enum,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,444-456,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Rewriting/QueryRewriterService.swift,scan_codebase.py,Swift enum parser match
QueryType,enum,OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,22-61,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,scan_codebase.py,Swift enum parser match
QueryClassification,struct,OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,64-78,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,scan_codebase.py,Swift struct parser match
QueryRouterService,actor,OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,84-285,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,scan_codebase.py,Swift actor parser match
QueryRouterService,extension,OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,289-329,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Services/Query/Routing/QueryRouterService.swift,scan_codebase.py,Swift extension parser match
SmartReply,struct,OpenIntelligence/Services/Query/UX/SmartReplyService.swift,15-20,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SmartReplyService.swift,scan_codebase.py,Swift struct parser match
SmartReplyCategory,enum,OpenIntelligence/Services/Query/UX/SmartReplyService.swift,23-42,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SmartReplyService.swift,scan_codebase.py,Swift enum parser match
SmartReplyService,actor,OpenIntelligence/Services/Query/UX/SmartReplyService.swift,46-545,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SmartReplyService.swift,scan_codebase.py,Swift actor parser match
SuggestedQuestionList,struct,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,40-43,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,scan_codebase.py,Swift struct parser match
SuggestedQuestionsService,actor,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,46-4006,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,scan_codebase.py,Swift actor parser match
QuestionCategory,enum,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,53-72,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,scan_codebase.py,Swift enum parser match
SuggestedQuestion,struct,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,75-104,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,scan_codebase.py,Swift struct parser match
CachedEntry,struct,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,111-115,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,scan_codebase.py,Swift struct parser match
TimeoutError,enum,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,598-600,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,scan_codebase.py,Swift enum parser match
GroundedPassage,struct,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,1046-1055,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,scan_codebase.py,Swift struct parser match
QuestionDraft,struct,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,1057-1061,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/Query/UX/SuggestedQuestionsService.swift,scan_codebase.py,Swift struct parser match
VisualEvidenceMetadata,struct,OpenIntelligence/Services/RAG/Evidence/VisualEvidenceSource.swift,12-18,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Evidence/VisualEvidenceSource.swift,scan_codebase.py,Swift struct parser match
VisualEvidenceSource,struct,OpenIntelligence/Services/RAG/Evidence/VisualEvidenceSource.swift,21-41,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Evidence/VisualEvidenceSource.swift,scan_codebase.py,Swift struct parser match
ExtractiveQAService,protocol,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,28-41,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,scan_codebase.py,Swift protocol parser match
ExtractionResult,struct,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,46-70,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,scan_codebase.py,Swift struct parser match
ExtractiveModelInfo,struct,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,73-89,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,scan_codebase.py,Swift struct parser match
PlaceholderExtractiveQAService,actor,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,95-106,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,scan_codebase.py,Swift actor parser match
HeuristicExtractiveQAService,actor,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,230-580,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,scan_codebase.py,Swift actor parser match
QuestionType,enum,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,315-317,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,scan_codebase.py,Swift enum parser match
ExtractiveQAServiceFactory,enum,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,585-593,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveQAService.swift,scan_codebase.py,Swift enum parser match
ExtractiveSummary,struct,OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,26-41,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,scan_codebase.py,Swift struct parser match
SelectedSentence,struct,OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,44-59,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,scan_codebase.py,Swift struct parser match
ExtractiveSummarizationService,actor,OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,65-295,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,scan_codebase.py,Swift actor parser match
ExtractiveSummarizationService,extension,OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,299-315,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Extraction/ExtractiveSummarizationService.swift,scan_codebase.py,Swift extension parser match
QueryExecutionPath,enum,OpenIntelligence/Services/RAG/Orchestration/QueryRuntimeCoordinator.swift,25-34,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/QueryRuntimeCoordinator.swift,scan_codebase.py,Swift enum parser match
QueryRuntimeContext,struct,OpenIntelligence/Services/RAG/Orchestration/QueryRuntimeCoordinator.swift,40-86,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/QueryRuntimeCoordinator.swift,scan_codebase.py,Swift struct parser match
QueryRuntimeCoordinator,class,OpenIntelligence/Services/RAG/Orchestration/QueryRuntimeCoordinator.swift,100-290,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/QueryRuntimeCoordinator.swift,scan_codebase.py,Swift class parser match
RAGEngine,actor,OpenIntelligence/Services/RAG/Orchestration/RAGEngine.swift,22-1271,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGEngine.swift,scan_codebase.py,Swift actor parser match
TokenizedInput,struct,OpenIntelligence/Services/RAG/Orchestration/RAGEngine.swift,1297-1302,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGEngine.swift,scan_codebase.py,Swift struct parser match
RAGService,extension,OpenIntelligence/Services/RAG/Orchestration/RAGService+KnowledgeRetrievalEngine.swift,3-14,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService+KnowledgeRetrievalEngine.swift,scan_codebase.py,Swift extension parser match
Array,extension,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,25-36,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift extension parser match
UUID,extension,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,38-53,Extension,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift extension parser match
RetrievalLogEntry,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,55-62,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
RAGAuditFeatureFlags,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,64-119,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
RAGAuditSnapshot,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,121-280,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
VectorStoreAudit,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,282-294,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
ReembedProgress,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,296-305,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
IngestionContext,enum,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,307-320,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift enum parser match
RAGService,class,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,324-15606,ViewModel,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift class parser match
ChunkingDefaults,enum,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,1108-1111,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift enum parser match
EmbeddingAutoAction,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,1113-1117,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
EmbeddingContext,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,1120-1126,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
EmbeddingDiagnosticsSnapshot,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,1128-1143,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
ChunkAutoAction,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,1145-1148,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
ConsentDefaults,enum,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,1150-1156,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift enum parser match
PersistedIngestionContext,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,1158-1161,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
PersistedIngestionQueueState,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,1163-1167,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
SpecSearchConcept,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,2058-2060,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
SentenceExtractionResult,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,2525-2531,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
ScoredSentence,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,2687-2694,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
Candidate,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,13433-13438,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
StreamCapture,actor,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,13713-13790,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift actor parser match
RAGService,extension,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,15613-15928,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift extension parser match
DeviceChip,enum,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,15932-16005,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift enum parser match
DeviceCapabilities,struct,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,16009-16112,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift struct parser match
DeviceTier,enum,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,16085-16111,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift enum parser match
RAGServiceError,enum,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,16116-16143,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift enum parser match
RAGService,extension,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,16149-17030,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Orchestration/RAGService.swift,scan_codebase.py,Swift extension parser match
ContainerVocabulary,struct,OpenIntelligence/Services/RAG/Retrieval/ContainerVocabularyService.swift,23-72,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ContainerVocabularyService.swift,scan_codebase.py,Swift struct parser match
ContainerVocabularyService,actor,OpenIntelligence/Services/RAG/Retrieval/ContainerVocabularyService.swift,75-382,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ContainerVocabularyService.swift,scan_codebase.py,Swift actor parser match
PackedContext,struct,OpenIntelligence/Services/RAG/Retrieval/ContextPackingService.swift,28-46,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ContextPackingService.swift,scan_codebase.py,Swift struct parser match
ContextPackingService,actor,OpenIntelligence/Services/RAG/Retrieval/ContextPackingService.swift,52-445,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ContextPackingService.swift,scan_codebase.py,Swift actor parser match
ContextPackingService,extension,OpenIntelligence/Services/RAG/Retrieval/ContextPackingService.swift,449-494,Service,Medium,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/ContextPackingService.swift,scan_codebase.py,Swift extension parser match
CrossReference,struct,OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,26-58,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,scan_codebase.py,Swift struct parser match
ReferenceType,enum,OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,39-49,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,scan_codebase.py,Swift enum parser match
ChunkGraphEdges,struct,OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,61-89,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,scan_codebase.py,Swift struct parser match
GraphIndexService,actor,OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,95-524,Service,High,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/GraphIndexService.swift,scan_codebase.py,Swift actor parser match
BM25Snapshot,struct,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,32-36,Model,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,scan_codebase.py,Swift struct parser match
BM25Scorer,struct,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,40-119,Unknown,Low,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,scan_codebase.py,Swift struct parser match
Storage,class,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,41-45,Unknown,Medium,Yes,code_verified,exact,OpenIntelligence/Services/RAG/Retrieval/HybridSearchService.swift,scan_codebase.py,Swift class parser match
